	EMWt	FCSP3	HAtmCount	HAtmMWt	LASA	MaxAbsESI	MaxAbsPC	MaxESI	MaxPC	MinAbsESI	MinAbsPC	MinESI	MinPC	MMR	MWt	NHOHCount	NOCount	NAliCc	NAliHc	NAliR	NAroCc	NAroHc	NAroR	NHA	NHD	NHetAtm	NRE	NRB	NSCc	NSHc	NSR	NVE	RCount	TPSA	logp	nonstereo_aromatic_smiles	zinc_id	QED	SA_score
809746	273.0935831	0.357142857	19	258.241	115.6733339	12.29545509	0.336675572	12.29545509	0.272837655	0.055561224	0.272837655	0.055561224	-0.336675572	74.2295	273.361	0	4	0	1	1	0	2	2	4	0	5	0	2	0	1	1	98	3	46.09	2.558	c1cnccc1C2CCCN(C2)C(=O)c3cscn3	ZINC000072368627	0.844482333	2.816234981
771068	385.1823981	0.476190476	27	358.317	164.4761584	12.53601715	0.491921659	12.53601715	0.233908442	0.130636968	0.233908442	0.130636968	-0.491921659	107.9747	385.533	1	5	0	2	2	1	1	2	5	1	6	0	5	0	1	1	144	4	44.81	2.723	c1ccc2c(c1)CN(CCO2)CC(=O)NC3CCN(CC3)Cc4cccs4	ZINC000827836886	0.859642671	2.257525385
9724	370.0316898	0.222222222	23	356.114	142.0472702	11.42196618	0.376489096	11.42196618	0.274171435	0.066851852	0.274171435	-0.287742937	-0.376489096	93.5901	371.234	1	4	1	1	2	2	0	2	3	1	5	0	2	0	0	0	116	4	55.17	5.184	c1ccc(c(c1)C2C3CC=CC3c4cccc(c4N2)Br)[N+](=O)[O-]	ZINC000059267154	0.449427579	3.484013747
673591	361.1965689	0.45	26	336.236	152.9510766	14.05627565	0.37879274	14.05627565	0.127408193	0.361752202	0.127408193	-0.40409459	-0.37879274	96.585	361.436	0	4	0	1	1	1	1	2	4	0	6	0	8	0	1	1	140	3	28.6	3.084	c1cc(c(cc1F)CN(CCCN2CCOCC2)Cc3ccncc3)F	ZINC000019293040	0.722492131	2.239424024
618411	316.107259	0.0	24	304.228	136.506667	12.36196066	0.32057107	12.36196066	0.255203934	0.198753307	0.255203934	-0.198753307	-0.32057107	88.8502	316.324	1	7	0	0	0	2	2	4	6	1	7	0	3	0	0	0	116	4	85.59	2.463	c1ccc2c(c1)cc(cn2)NC(=O)c3ccc(cc3)n4cnnn4	ZINC000000411533	0.627289435	2.034687409
331578	195.0895433	0.3	14	182.114	82.30036336	10.45073893	0.491712116	10.45073893	0.307317143	0.013537415	0.307317143	-0.86368528	-0.491712116	53.3632	195.218	3	4	0	0	0	1	0	1	3	2	4	0	4	0	0	0	76	1	72.55	1.295	CCOc1cc(ccc1N)CC(=O)O	ZINC000141947863	0.709974758	1.817493541
82357	319.1055873	0.25	23	302.177	131.3521466	12.21776046	0.507372209	12.21776046	0.305973801	0.008250189	0.305973801	-0.834907407	-0.507372209	81.7121	319.313	4	7	0	0	0	1	1	2	6	4	7	0	4	0	0	0	122	2	119.85	1.495	Cc1cc(c(c(=O)[nH]1)C(CC(=O)OC)c2ccc(c(c2)O)O)O	ZINC000072405436	0.500528318	3.082612819
704158	360.1267544	0.5	24	339.243	139.4266248	13.75403753	0.386715609	13.75403753	0.318923118	0.022551939	0.318923118	-3.508906272	-0.386715609	88.9414	360.411	5	8	0	1	1	1	0	1	5	5	10	0	5	0	1	1	134	2	119.56	0.433	CS(=O)(=O)Nc1ccc(c(c1)NC(=O)NCC2(CCCNC2)O)F	ZINC000097784917	0.521732989	2.991712099
310835	976.3787529	0.636363636	68	912.46	389.9318947	12.81231165	0.429371261	12.81231165	0.335619525	0.072554891	0.335619525	-1.855797174	-0.429371261	227.4332	976.972	14	24	0	4	4	0	0	0	24	14	24	0	18	0	4	4	384	4	391.2	-5.225	CC(=CC=CC=C(C)C=CC=C(C)C(=O)OC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)C=CC=C(C)C(=O)OC3C(C(C(C(O3)COC4C(C(C(C(O4)CO)O)O)O)O)O)O	ZINC000255264297	0.034666376	6.155111068
136482	294.1038134	0.642857143	20	276.232	121.1712269	12.73164305	0.479711693	12.73164305	0.32595248	0.096157407	0.32595248	-0.879705215	-0.479711693	74.8073	294.376	1	5	1	1	2	0	1	1	4	1	6	0	2	1	1	2	108	3	70.5	2.309	Cc1c(scn1)C(=O)N2C3CCCCC3CC2C(=O)O	ZINC000252364458	0.908336896	3.482557926
748917	303.1834437	0.611111111	22	278.202	131.4182095	12.21402935	0.388270207	12.21402935	0.224227067	0.017071759	0.224227067	-0.599552801	-0.388270207	84.7565	303.402	2	4	2	0	2	1	0	1	3	2	4	0	4	1	0	1	120	3	58.56	1.762	COC1CCC(C1O)NC(=O)Cc2ccc3c(c2)CCCC3	ZINC000257300697	0.890947089	3.276995433
414482	343.1007724	0.692307692	20	322.081	128.1999693	5.397728069	0.380409266	5.397728069	0.22692076	0.791163364	0.22692076	0.791163364	-0.380409266	84.4247	344.257	1	6	0	1	1	0	1	1	6	1	7	0	6	0	1	1	112	2	53.52	1.439	CCOCCN1CCN(CC1)c2ncc(c(n2)NC)Br	ZINC000132431066	0.788531169	2.386973285
66275	348.1761678	0.444444444	25	326.221	144.5221277	13.92518948	0.345613663	13.92518948	0.345613663	0.067771899	0.315420841	-0.643549765	-0.315420841	89.5027	348.397	1	5	1	0	1	1	1	2	2	1	7	0	5	1	0	1	134	3	53.39	3.436	CC(C)Cn1c(=NC(=O)N(Cc2ccc(cc2F)F)C3CC3)cc[nH]1	ZINC000606372458	0.884160494	3.179827156
273203	517.2165907	0.518518519	35	481.835	219.0231784	6.545497928	0.493873319	6.545497928	0.173528052	0.02724125	0.173528052	-0.334198058	-0.493873319	146.0507	518.123	1	6	0	2	2	2	0	2	5	1	8	0	7	0	1	1	190	4	46.2	5.681	CCOc1ccc2c(c1)C(CC(O2)(C)C)N(CCN3CCOCC3)C(=S)Nc4ccc(cc4Cl)C	ZINC000020725667	0.473852985	3.245791959
552155	432.0779926	0.043478261	31	416.329	182.1463576	13.03485728	0.477638981	13.03485728	0.335202643	0.001502412	0.335202643	-1.04871566	-0.477638981	118.486	432.457	2	7	0	1	1	2	1	3	5	2	8	0	4	0	1	1	154	4	99.85	3.785	Cc1ccc(cc1)N2C(=O)C(=Cc3ccc(o3)c4cccc(c4)C(=O)O)C(=O)NC2=S	ZINC000008749102	0.369748029	2.389693624
269745	261.1953457	0.714285714	19	238.189	114.546441	4.441824452	0.352582343	4.441824452	0.151131085	0.590820998	0.151131085	0.590820998	-0.352582343	77.7737	261.373	1	5	0	2	2	0	1	1	5	1	5	0	2	0	2	2	104	3	44.29	1.265	CC1CCCCN1c2ccc(nn2)N3CCNCC3	ZINC000206578982	0.868213341	2.814699542
447470	321.1852552	0.588235294	23	297.204	136.1542078	13.75850292	0.493687364	13.75850292	0.319616002	0.15340322	0.319616002	-0.31427168	-0.493687364	85.983	321.396	0	5	0	2	2	1	0	1	3	0	6	0	4	0	2	2	126	3	36.02	2.166	CN1CCN(C1=O)C2CCN(CC2)Cc3ccc(c(c3)F)OC	ZINC000075131400	0.852570598	2.235644625
997172	265.1114216	0.428571429	19	249.156	110.7070674	13.53289701	0.468790243	13.53289701	0.308287746	0.082424126	0.308287746	-0.51148946	-0.468790243	67.0435	265.284	0	4	0	1	1	1	0	1	3	0	5	0	2	0	1	1	102	2	46.61	1.851	COC(=O)C1CCN(CC1)C(=O)c2ccccc2F	ZINC000000456688	0.766631726	1.740878842
164426	380.0709891	0.375	25	363.721	154.9470492	12.82894085	0.324352824	12.82894085	0.269438331	0.024480453	0.269438331	-1.135144615	-0.324352824	97.4157	380.857	1	7	0	2	2	1	0	1	4	2	9	0	2	0	1	1	132	3	82.08	2.009	Cc1c(cccc1Cl)NC(=O)C2CC(=O)N3N2C(C(=O)N=C3S)(C)C	ZINC000010153654	0.76880506	3.581282436
193818	234.1038134	0.777777778	15	216.177	93.7889288	11.37111694	0.480063761	11.37111694	0.32083337	0.056577381	0.32083337	-1.023474151	-0.480063761	60.5339	234.321	4	5	0	0	0	0	0	0	4	3	6	0	5	0	0	0	88	0	92.42	0.251	CC(C)(C)C(=O)NCSCC(C(=O)O)N	ZINC000003121664	0.468262604	3.185193275
183213	304.1647739	0.642857143	22	284.194	127.7624101	5.915210212	0.483000039	5.915210212	0.157333636	0.080379241	0.157333636	-0.102826575	-0.483000039	77.5174	304.354	2	8	1	1	2	0	2	2	8	1	8	0	5	1	1	2	118	4	93.01	0.042	Cn1c(nc(n1)C2CC2)Cn3cc(cn3)OC4COCC4N	ZINC000685943142	0.838276721	4.045425314
430428	298.0775987	0.25	21	284.255	125.5647376	12.78659769	0.467158202	12.78659769	0.25402801	0.059868197	0.25402801	0.059868197	-0.467158202	81.3395	298.367	0	4	0	1	1	1	2	3	4	0	5	0	2	0	1	1	106	4	46.34	3.867	c1cc(oc1)C2CCCN2C(=O)c3ccc4c(c3)scn4	ZINC000097272518	0.721288964	2.782149669
39335	204.1262631	0.5	15	188.145	90.12117052	11.43920115	0.334316049	11.43920115	0.219510871	0.155141723	0.219510871	0.155141723	-0.334316049	58.336	204.273	0	3	0	1	1	0	1	1	2	0	3	0	1	0	1	1	80	2	33.2	2.073	Cc1cccnc1C2CCCN2C(=O)C	ZINC000072211125	0.701297678	2.655896629
369668	653.1284752	0.333333333	42	620.772	262.1015904	14.16271288	0.495197023	14.16271288	0.243844728	0.035956412	0.243844728	-3.954444511	-0.495197023	169.0355	655.044	1	8	0	0	0	3	0	3	5	1	12	0	11	0	0	0	226	3	96.02	5.976	CC(C)(C)NC(=O)C(Cc1ccccc1)N(Cc2ccc(c(c2)Cl)Cl)C(=O)CN(c3ccc(c(c3)Cl)OC)S(=O)(=O)C	ZINC000261044980	0.274741317	3.148789612
889995	394.0109676	0.111111111	25	382.182	157.9838813	13.70517307	0.351508137	13.70517307	0.255294009	0.093687941	0.255294009	-0.635478725	-0.351508137	100.0072	395.286	1	3	0	0	0	2	1	3	3	1	7	0	5	0	0	0	128	3	41.99	5.229	c1cc(c(c(c1)Cl)C(=O)NCCc2csc(n2)c3ccc(cc3)Cl)F	ZINC000004375317	0.643046681	2.074904757
491445	148.0524295	0.222222222	11	140.097	64.47615416	11.12634259	0.5071877	11.12634259	0.166699371	0.067685185	0.166699371	0.067685185	-0.5071877	40.7583	148.161	1	2	1	0	1	1	0	1	2	1	2	0	0	0	0	0	56	2	37.3	1.521	c1cc2c(c(c1)O)C(=O)CC2	ZINC000001847229	0.605253775	2.165051453
768463	250.0105605	0.181818182	14	240.039	91.72470905	4.184041635	0.330749055	4.184041635	0.105289733	0.888009259	0.105289733	0.888009259	-0.330749055	60.208	251.127	0	2	0	0	0	1	1	2	2	0	3	0	2	0	0	0	72	2	17.82	3.002	Cc1nccn1Cc2ccc(cc2)Br	ZINC000036373992	0.801752574	1.865388663
175311	289.1612687	0.75	20	266.264	124.9054832	4.373989512	0.307039868	4.373989512	0.186703551	0.437428312	0.186703551	0.437428312	-0.307039868	81.5557	289.448	1	3	4	0	4	0	1	1	4	1	4	0	4	4	0	4	108	5	37.81	3.257	CSc1ncc(cn1)CNC23CC4CC(C2)CC(C4)C3	ZINC000062717197	0.681821752	3.83937674
158856	486.9654284	0.5	25	468.526	177.0280594	12.04464277	0.338721756	12.04464277	0.228071639	0.188546527	0.228071639	-1.745501451	-0.338721756	114.4781	489.694	3	4	0	0	0	1	0	1	2	3	9	0	8	0	0	0	140	1	53.16	5.518	CCCCCCC(=O)NC(C(Cl)(Cl)Cl)NC(=S)Nc1ccc(cc1)Br	ZINC000002678321	0.194845741	2.775208379
844032	545.1960453	0.37037037	37	513.235	227.4348103	13.17843336	0.382849531	13.17843336	0.321910779	0.183008594	0.321910779	-0.390767339	-0.382849531	149.2974	546.499	2	8	0	0	0	2	1	3	5	2	10	0	8	0	0	0	198	3	88.49	6.212	Cc1cccc(c1NC(=O)N(CCOC)CC(=O)Nc2cc(nn2c3ccc(c(c3)Cl)Cl)C(C)(C)C)C	ZINC000098016666	0.351635547	2.597805018
103941	400.1245489	0.083333333	29	380.343	168.9931451	12.99000173	0.340753701	12.99000173	0.261411871	0.256743827	0.261411871	-3.6822763	-0.340753701	119.8745	400.503	1	4	0	0	0	4	1	5	3	1	5	0	4	0	0	0	144	5	51.1	5.768	CCn1c2ccccc2c3c1ccc(c3)NS(=O)(=O)c4ccc5ccccc5c4	ZINC000002051805	0.416384935	2.011495141
629389	286.0888321	0.214285714	20	272.248	119.9869844	12.22226049	0.33900749	12.22226049	0.243964416	0.022271353	0.243964416	0.022271353	-0.33900749	78.321	286.36	0	5	0	0	0	1	2	3	5	0	6	0	4	0	0	0	102	3	51.02	2.151	CN(Cc1cccs1)C(=O)Cn2c3ccccc3nn2	ZINC000048235261	0.738184452	2.131870968
934461	275.8964527	0.142857143	13	275.426	84.62930068	12.70113426	0.420207138	12.70113426	0.420207138	0.016566358	0.206286749	-4.77287037	-0.206286749	44.112	277.442	0	0	0	0	0	1	0	1	0	0	6	0	0	0	0	0	72	1	0.0	4.26	c1cc(c(c(c1F)C(F)(F)F)Cl)Br	ZINC000575675087	0.490818055	2.565470519
536520	404.1882118	0.55	28	376.312	169.1496877	12.23601372	0.382834832	12.23601372	0.321182878	0.128912982	0.321182878	-0.405337099	-0.382834832	110.4274	404.536	2	7	1	0	1	1	1	2	6	2	8	0	7	1	0	1	152	3	85.25	3.179	CC1CCCCC1NC(=O)NC(=O)CSc2nc3ccccc3n2CCOC	ZINC000011490236	0.692534098	2.963947167
557703	338.0736562	0.133333333	23	323.24	132.6744552	13.65195402	0.491699267	13.65195402	0.258237216	0.089470427	0.258237216	-3.946547658	-0.491699267	83.3374	338.36	3	6	0	0	0	2	0	2	4	2	8	0	5	0	0	0	122	2	98.49	2.124	CCOc1ccc(cc1NC(=O)c2ccccc2F)S(=O)(=O)N	ZINC000006701687	0.872198451	1.814959553
836179	332.1194635	0.411764706	23	312.265	139.2006891	12.19828849	0.48724814	12.19828849	0.251007126	0.101432613	0.251007126	-0.101432613	-0.48724814	88.9322	332.425	1	5	0	1	1	1	1	2	5	1	6	0	6	0	1	1	122	3	60.45	2.939	Cc1nc(cs1)COc2cccc(c2)C(=O)NCC3CCCO3	ZINC000027396024	0.883402125	2.543630215
678778	502.2229575	0.206896552	38	476.374	219.8353581	14.7637248	0.309296034	14.7637248	0.264281022	0.064469115	0.264281022	-1.276889409	-0.309296034	145.495	502.582	0	9	0	3	3	3	1	4	8	0	9	0	5	0	0	0	188	7	81.69	5.677	CCCCN1c2ccccc2C3(C1=O)c4c(nn(c4N=C5N3N=NN5c6ccccc6)c7ccccc7)C	ZINC000003307929	0.351795318	3.92146768
120035	502.1151624	0.24	33	475.873	204.5485849	12.9506678	0.351209409	12.9506678	0.262903736	0.052973593	0.262903736	-3.963454582	-0.351209409	137.8507	503.089	2	5	0	0	0	3	0	3	4	2	8	0	9	0	0	0	174	3	75.27	5.729	Cc1ccccc1CSCCNC(=O)c2ccc(c(c2)S(=O)(=O)Nc3cc(cc(c3)C)C)Cl	ZINC000409409452	0.366293667	2.296600577
308758	383.2208918	0.590909091	28	354.26	166.0170508	12.91669776	0.342392607	12.91669776	0.227510414	0.020934797	0.227510414	-0.238868302	-0.342392607	108.298	383.492	0	6	0	3	3	1	0	1	3	0	6	0	3	0	2	2	150	4	60.93	2.741	CCC(=O)N1CCc2c1ccc(c2)N3CC(CC3=O)C(=O)N4CCCCCC4	ZINC000065195351	0.806343811	2.767897731
576836	273.0781231	0.076923077	19	261.631	114.3765795	5.817186284	0.367687458	5.817186284	0.22289689	0.158932246	0.22289689	0.158932246	-0.367687458	77.0798	273.727	4	5	0	0	0	1	2	3	4	3	6	0	3	0	0	0	96	3	79.62	2.806	c1ccc2c(c1)cc([nH]2)CNc3cc(nc(n3)N)Cl	ZINC000058544081	0.64123426	2.401981531
753618	382.1133326	0.5	25	360.335	151.0335828	12.38153659	0.324359072	12.38153659	0.323143358	0.094397365	0.323143358	-3.209782589	-0.324359072	100.4472	382.511	2	7	0	1	1	1	1	2	5	2	9	0	5	0	1	1	136	3	91.4	2.622	CCCS(=O)(=O)NC1CCN(CC1)C(=O)Nc2nc3ccccc3s2	ZINC000032912692	0.831498389	2.292394681
761108	424.1634365	0.304347826	31	400.261	179.2165147	12.98317178	0.49119587	12.98317178	0.291478541	0.11468605	0.291478541	-0.372878086	-0.49119587	114.3222	424.453	1	8	0	1	1	2	1	3	6	1	8	0	8	0	1	1	162	4	90.24	2.939	c1ccc(cc1)OCCOCC(=O)Nc2c3ccccc3oc2C(=O)N4CCOCC4	ZINC000040131747	0.55945116	2.249294743
927004	408.2049074	0.416666667	30	380.274	176.7159709	12.89539229	0.486147281	12.89539229	0.317162471	0.020138207	0.317162471	-0.095088427	-0.486147281	114.2112	408.498	1	6	0	2	2	2	0	2	4	1	6	0	4	0	1	1	158	4	67.87	3.879	Cc1ccc(c(c1)C)C(=O)C2CCN(CC2)C(=O)NCc3ccc4c(c3)OCCO4	ZINC000027358555	0.779934403	2.250261868
152022	585.0488524	0.296296296	36	561.739	226.9304334	13.13760619	0.338447435	13.13760619	0.293368227	0.094312043	0.293368227	-0.324940069	-0.338447435	147.63	586.939	0	6	0	2	2	2	1	3	5	0	9	0	5	0	2	2	186	5	62.62	6.695	CC1CCCCN1C(=O)Cn2cc(c3c2ccc(c3)Br)C=C4C(=O)N(C(=O)S4)Cc5ccc(cc5)Cl	ZINC000409145139	0.312457994	3.033328054
732942	380.1596885	0.315789474	28	360.248	160.6700006	12.26126791	0.356445215	12.26126791	0.269679871	0.062242527	0.269679871	-0.404835345	-0.356445215	104.3066	380.408	1	9	0	1	1	1	2	3	7	1	9	0	4	0	1	1	144	4	106.19	2.275	Cn1cc(cn1)C(=O)NC2CCN(CC2)c3ccc4cc(ccc4n3)[N+](=O)[O-]	ZINC000058130554	0.549702545	2.400375814
613802	262.0985242	0.307692308	18	247.624	111.4603381	5.97236776	0.36578193	5.97236776	0.134500238	0.25244625	0.134500238	0.25244625	-0.36578193	72.6947	262.744	1	4	0	0	0	0	2	2	4	1	5	0	4	0	0	0	94	2	50.7	3.261	CC(C)c1nc(cc(n1)Cl)NCc2cccnc2	ZINC000082509607	0.859581373	2.328255245
832288	381.0913902	0.294117647	25	361.725	154.8956311	12.59115345	0.39629469	12.59115345	0.319002614	0.010901148	0.319002614	-0.434853553	-0.39629469	101.7044	381.885	4	6	0	0	0	1	1	2	4	4	8	0	8	0	0	0	134	2	94.22	3.135	CSCC(CCO)NC(=O)Nc1ccc(cc1C(=O)c2ccc[nH]2)Cl	ZINC000095446349	0.528234117	3.135850131
450841	476.0822225	0.086956522	33	459.813	197.3483821	12.81945285	0.495197025	12.81945285	0.277907721	0.213018455	0.277907721	-0.213018455	-0.495197025	128.012	476.949	0	8	0	0	0	3	2	5	9	0	10	0	6	0	0	0	164	5	87.72	4.451	COc1ccc(cc1Cl)n2c(nnc2SCn3c(=O)c4ccccc4nn3)c5ccccc5	ZINC000009666301	0.334366554	2.378372776
709540	423.1628055	0.35	29	397.302	170.8143199	14.17343695	0.496757962	14.17343695	0.303642925	0.173397606	0.303642925	-4.038946858	-0.496757962	110.6775	423.51	1	7	0	0	0	2	0	2	4	1	9	0	10	0	0	0	158	2	78.95	2.196	CN(C)S(=O)(=O)N(CC(=O)NCCCc1cccc(c1)OC)c2ccccc2F	ZINC000020491925	0.59448147	2.255721268
754396	381.1124842	0.1	28	365.235	158.7614549	13.42201655	0.321561743	13.42201655	0.306357159	0.019849668	0.306357159	-1.010959607	-0.321561743	101.9906	381.363	1	7	0	0	0	2	1	3	5	1	8	0	5	0	0	0	142	3	94.24	3.505	Cc1ccc(cc1)Cn2cccc(c2=O)C(=O)Nc3ccc(c(c3)[N+](=O)[O-])F	ZINC000005270195	0.54052209	2.083431805
43723	469.929923	0.352941176	24	456.074	160.4405405	10.54496764	0.506322655	10.54496764	0.218821598	0.066019463	0.218821598	-0.510345805	-0.506322655	104.5443	472.202	3	4	1	1	2	1	1	2	4	3	7	0	1	0	0	0	126	4	64.85	5.532	CC1CCc2c(sc3c2C(=NC(N3)c4cc(cc(c4O)Br)Br)O)C1	ZINC000015947458	0.511615361	4.013781866
998208	397.0806355	0.19047619	27	378.369	166.0445909	9.955146189	0.495746485	9.955146189	0.195784059	0.095723524	0.195784059	0.095723524	-0.495746485	112.1118	397.521	1	4	0	1	1	2	1	3	5	1	6	0	5	0	0	0	138	4	51.05	5.76	COc1ccc(cc1OCc2ccccc2)C3c4c(ccs4)N=C(CS3)O	ZINC000071279072	0.594596345	3.247291155
322487	269.0546727	0.1	18	260.208	105.8563171	12.11882539	0.36764549	12.11882539	0.28841555	0.108681527	0.28841555	-2.423945756	-0.36764549	65.8251	269.28	3	5	0	0	0	1	1	2	6	2	8	0	4	0	0	0	94	2	76.72	2.512	c1cc(ccc1Nc2ncnc(n2)N)SC(F)F	ZINC000003208514	0.830431775	2.389612711
665460	298.1351136	0.571428571	20	276.232	120.3191544	12.61888605	0.381327349	12.61888605	0.218082457	0.014826153	0.218082457	-3.339421296	-0.381327349	78.6672	298.408	2	5	0	1	1	1	0	1	4	1	6	0	6	0	1	1	112	2	72.63	0.956	c1ccc(cc1)CS(=O)(=O)N(CCN)C2CCOCC2	ZINC000675020318	0.848683543	2.367508508
824440	239.0957715	0.416666667	17	225.134	98.60989481	13.42929146	0.49368691	13.42929146	0.253551931	0.113895056	0.253551931	-0.557319067	-0.49368691	59.4793	239.246	1	4	0	1	1	1	0	1	3	1	5	0	2	0	1	1	92	2	49.77	1.041	COc1ccc(cc1F)C(=O)N2CCC(C2)O	ZINC000061705654	0.838572264	2.274252468
382545	322.1351136	0.5625	22	300.254	131.3011558	12.6203209	0.338059647	12.6203209	0.253638429	0.031030959	0.253638429	-3.139430851	-0.338059647	85.134	322.43	1	5	1	1	2	1	0	1	3	1	6	0	3	1	1	2	120	3	66.48	1.539	Cc1ccccc1C(=O)N2CCC3(C2)CC(C3)NS(=O)(=O)C	ZINC000108533915	0.917767733	2.870912582
359738	427.0772814	0.210526316	29	410.375	170.6836708	13.11839422	0.361175672	13.11839422	0.253464746	0.087082651	0.253464746	-3.698190595	-0.361175672	110.376	427.511	1	8	0	1	1	2	2	4	6	1	10	0	3	0	1	1	148	5	99.26	2.319	c1cc2c(c(c1)S(=O)(=O)N3CCN(CC3)C(=O)c4ccc5c(c4)cc[nH]5)nsn2	ZINC000012322057	0.540953478	2.486401735
838669	405.0567992	0.043478261	29	392.708	169.3078055	14.7696448	0.45022604	14.7696448	0.294886014	0.081547619	0.294886014	-0.943767007	-0.45022604	108.9885	405.812	0	4	0	1	1	3	1	4	3	0	6	0	2	0	0	0	142	5	50.52	5.335	c1ccc(cc1)N2C(c3c(=O)c4cc(ccc4oc3C2=O)Cl)c5ccccc5F	ZINC000002869475	0.452300592	2.628152793
681047	331.200825	0.588235294	24	306.22	141.4270859	12.3813723	0.386963607	12.3813723	0.226547594	0.205367955	0.226547594	-0.586846845	-0.386963607	89.0768	331.42	1	7	0	1	1	0	2	2	6	1	7	0	5	0	1	1	130	3	76.18	1.151	CC(c1cn(nn1)CC2CCN(CC2)C(=O)Cc3ccn(c3)C)O	ZINC000019800397	0.891634556	3.19501868
448967	318.2419616	0.777777778	23	288.225	139.6014389	5.887173595	0.376890029	5.887173595	0.132002866	0.443465881	0.132002866	0.443465881	-0.376890029	92.962	318.465	0	5	0	2	2	0	1	1	5	0	5	0	4	0	2	2	128	3	41.49	2.563	Cc1cc(nc(n1)C)N2CCC(CC2)N(C)CC3CCCCO3	ZINC000084114397	0.853282126	2.917358229
397896	370.1892573	0.476190476	27	344.241	159.0027369	12.97550847	0.481230255	12.97550847	0.302851443	0.024424131	0.302851443	-0.790602016	-0.481230255	101.5278	370.449	1	6	0	2	2	1	0	1	3	1	6	0	5	0	1	1	144	3	77.92	3.054	CC(=O)N1C=Cc2ccccc2C1CC(=O)N3CCCC(C3)CCC(=O)O	ZINC000236827953	0.864053497	3.262804987
395411	348.1386394	0.1	26	331.245	149.4029931	13.06040065	0.488531585	13.06040065	0.218179033	0.253331966	0.218179033	-0.253331966	-0.488531585	98.3894	348.381	2	5	0	0	0	3	1	4	4	2	6	0	6	0	0	0	130	4	62.83	4.288	c1ccc2c(c1)ccc(c2CNc3[nH]ncn3)OCc4ccc(cc4)F	ZINC000005019152	0.545620482	2.218311408
237728	349.0496676	0.0	24	339.257	138.5283976	13.24664854	0.324981712	13.24664854	0.324981712	0.286430409	0.307661715	-0.968461057	-0.307661715	86.5074	349.337	2	4	0	0	0	2	1	3	3	2	8	0	3	0	0	0	122	3	54.02	4.871	c1cc(ccc1NC(=O)Nc2nc(cs2)c3ccc(c(c3)F)F)F	ZINC000000130291	0.708602172	1.932647736
324695	531.1497776	0.24	36	502.424	211.7563635	12.92571456	0.493887427	12.92571456	0.261391635	0.015929647	0.261391635	-3.828757604	-0.493887427	141.455	531.656	2	9	0	0	0	3	0	3	6	2	11	0	10	0	0	0	192	3	121.88	3.988	CCOc1ccc(cc1)N(C(C)C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3cccc(c3)C)S(=O)(=O)C	ZINC000059858518	0.40803575	2.718379062
772846	430.0900103	0.470588235	27	407.799	168.1463777	12.40237228	0.296361317	12.40237228	0.26937327	0.118842139	0.26937327	-3.749527244	-0.296361317	107.8087	430.983	2	7	0	0	0	1	1	2	6	2	10	0	10	0	0	0	148	2	101.05	3.939	CCCCC(CC)CNS(=O)(=O)c1nnc(s1)NC(=O)c2ccc(cc2)Cl	ZINC000225121059	0.555684907	2.848678264
945245	278.1742759	0.714285714	20	256.18	118.4161292	12.38907029	0.376384749	12.38907029	0.317506427	0.019814815	0.317506427	0.019814815	-0.376384749	74.2584	278.356	2	6	0	2	2	0	1	1	3	2	6	0	3	0	2	2	110	3	70.25	1.825	c1c(cn[nH]1)C2CCCCN2C(=O)NCC3CCCO3	ZINC000095452812	0.885788007	3.313279775
783195	449.1586855	0.375	33	426.279	189.6210638	13.67935742	0.494547402	13.67935742	0.271305611	0.043686873	0.271305611	-0.832804233	-0.494547402	118.1469	449.463	0	9	0	3	3	2	0	2	7	0	9	0	5	0	3	3	170	5	110.06	2.747	Cc1ccc(cc1)C(=O)C2C3C(C4N2CCC4)C(=O)N(C3=O)c5cc(ccc5OC)[N+](=O)[O-]	ZINC000245329129	0.298717518	3.576756369
140216	464.278741	0.592592593	34	428.322	201.3934807	13.79139905	0.376375327	13.79139905	0.272692506	0.026587423	0.272692506	-1.011072869	-0.376375327	130.4722	464.61	1	7	1	2	3	1	1	2	5	1	7	0	6	1	1	2	182	5	76.46	3.955	CCc1ccc(cc1)c2cc3n(n2)CC(N(C3=O)CC4CCCO4)(C)C(=O)NC5CCCCC5	ZINC000033331989	0.70225792	3.449266095
700552	472.0893416	0.35	30	447.816	182.5686927	12.97342218	0.347757053	12.97342218	0.24387055	0.182593665	0.24387055	-3.746845107	-0.347757053	118.9633	473.016	1	7	0	0	0	2	0	2	5	1	10	0	8	0	0	0	164	2	100.62	3.166	CCC(C(=O)NC(C)c1ccc(cc1)S(=O)(=O)C)N(c2ccc(cc2)Cl)S(=O)(=O)C	ZINC000260932834	0.635505939	3.021986155
550195	333.151098	0.470588235	23	310.273	140.9980351	11.99812897	0.464859265	11.99812897	0.318750042	0.198736877	0.318750042	-0.300944927	-0.464859265	91.489	333.457	0	5	0	0	0	1	1	2	6	0	6	0	8	0	0	0	124	2	57.01	3.459	CCCCOC(=O)C(C)Sc1nnc(n1Cc2ccccc2)C	ZINC000071922116	0.420554487	2.518903909
